distance,time_stamp,destination,source,price,surge_multiplier,name,id
1.41,2018-11-26 17:12:15.339-07,Theatre District,North End,16.00,1.00,UberXL,335644
1.44,2018-11-26 03:38:10.082-07,Boston University,Back Bay,17.00,1.00,Black,335650
1.44,2018-11-26 03:38:10.082-07,Boston University,Back Bay,8.50,1.00,UberX,335651
2.92,2018-11-26 03:38:10.082-07,Northeastern University,Theatre District,21.50,1.00,Black,335652
2.92,2018-11-26 03:38:10.082-07,Northeastern University,Theatre District,28.50,1.00,Black SUV,335653
2.92,2018-11-26 03:38:10.082-07,Northeastern University,Theatre District,,1.00,Taxi,335654
1.56,2018-11-26 18:18:21.914-07,Back Bay,Boston University,8.50,1.00,UberX,335672
2.48,2018-11-26 22:57:22.117-07,South Station,Beacon Hill,9.50,1.00,WAV,335675
2.48,2018-11-26 22:57:22.117-07,South Station,Beacon Hill,19.50,1.00,Black,335676
2.48,2018-11-26 22:57:22.117-07,South Station,Beacon Hill,29.00,1.00,Black SUV,335677
2.48,2018-11-26 22:57:22.117-07,South Station,Beacon Hill,9.50,1.00,UberX,335678
2.48,2018-11-26 22:57:22.117-07,South Station,Beacon Hill,15.00,1.00,UberXL,335679
3.61,2018-11-26 17:17:15.985-07,Back Bay,North End,18.50,1.00,WAV,335879
3.61,2018-11-26 17:17:15.985-07,Back Bay,North End,31.50,1.00,UberXL,335880
3.61,2018-11-26 17:17:15.985-07,Back Bay,North End,,1.00,Taxi,335881
3.61,2018-11-26 17:17:15.985-07,Back Bay,North End,17.50,1.00,UberPool,335882
0.62,2018-11-26 07:02:09.85-07,West End,Haymarket Square,7.50,1.00,UberX,335899
0.62,2018-11-26 07:02:09.85-07,West End,Haymarket Square,10.50,1.00,UberXL,335900
0.62,2018-11-26 07:02:09.85-07,West End,Haymarket Square,,1.00,Taxi,335901
3.45,2018-11-26 07:29:09.485-07,South Station,Back Bay,24.00,1.00,Black,336241
3.45,2018-11-26 07:29:09.485-07,South Station,Back Bay,,1.00,Taxi,336242
3.53,2018-11-26 15:41:42.182-07,Back Bay,South Station,17.50,1.00,UberXL,335463
3.53,2018-11-26 15:41:42.182-07,Back Bay,South Station,11.00,1.00,UberX,335464
3.53,2018-11-26 15:41:42.182-07,Back Bay,South Station,24.00,1.00,Black,335465
3.53,2018-11-26 15:41:42.182-07,Back Bay,South Station,,1.00,Taxi,335466
1.02,2018-11-26 07:26:09.507-07,Haymarket Square,Financial District,10.50,1.00,UberXL,335517
1.02,2018-11-26 07:26:09.507-07,Haymarket Square,Financial District,7.00,1.00,UberX,335518
1.02,2018-11-26 07:26:09.507-07,Haymarket Square,Financial District,27.50,1.00,Black SUV,335519
1.02,2018-11-26 07:26:09.507-07,Haymarket Square,Financial District,5.50,1.00,UberPool,335520
1.02,2018-11-26 07:26:09.507-07,Haymarket Square,Financial District,7.00,1.00,WAV,335521
3.04,2018-11-26 09:08:09.647-07,West End,Boston University,10.50,1.00,WAV,335721
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,40.50,1.00,Black SUV,335858
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,35.00,1.00,UberXL,335859
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,15.50,1.00,UberPool,335860
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,17.50,1.00,WAV,335861
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,27.50,1.00,Black,335862
4.4,2018-11-25 23:50:31.638-07,Financial District,Fenway,17.50,1.00,UberX,335863
2.66,2018-11-26 17:15:14.076-07,Fenway,Theatre District,27.50,1.00,Black SUV,336086
2.66,2018-11-26 17:15:14.076-07,Fenway,Theatre District,9.50,1.00,WAV,336087
2.66,2018-11-26 17:15:14.076-07,Fenway,Theatre District,9.50,1.00,UberPool,336088
2.66,2018-11-26 17:15:14.076-07,Fenway,Theatre District,15.00,1.00,UberXL,336089
2.66,2018-11-26 17:15:14.076-07,Fenway,Theatre District,9.50,1.00,UberX,336090
0.98,2018-11-26 10:35:09.504-07,North End,West End,16.00,1.00,Black,336101
0.98,2018-11-26 10:35:09.504-07,North End,West End,12.00,1.00,UberXL,336102
0.98,2018-11-26 10:35:09.504-07,North End,West End,6.50,1.00,UberPool,336103
0.98,2018-11-26 10:35:09.504-07,North End,West End,7.50,1.00,UberX,336104
0.98,2018-11-26 10:35:09.504-07,North End,West End,,1.00,Taxi,336105
0.98,2018-11-26 10:35:09.504-07,North End,West End,7.50,1.00,WAV,336106
2.98,2018-11-26 18:12:23.521-07,Theatre District,Boston University,9.50,1.00,WAV,336267
2.98,2018-11-26 18:12:23.521-07,Theatre District,Boston University,31.50,1.00,Black SUV,336268
2.84,2018-11-26 12:50:09.531-07,Fenway,West End,29.50,1.00,Black SUV,336335
2.84,2018-11-26 12:50:09.531-07,Fenway,West End,,1.00,Taxi,336336
2.84,2018-11-26 12:50:09.531-07,Fenway,West End,10.50,1.00,WAV,336337
2.84,2018-11-26 12:50:09.531-07,Fenway,West End,10.50,1.00,UberX,336338
2.84,2018-11-26 12:50:09.531-07,Fenway,West End,17.00,1.00,UberXL,336339
3.07,2018-11-26 12:50:09.531-07,North Station,Fenway,23.00,1.00,Black,336340
0.56,2018-11-26 13:02:09.524-07,Haymarket Square,North Station,7.50,1.00,UberX,336353
4.73,2018-11-26 13:02:09.524-07,Northeastern University,Financial District,13.00,1.00,WAV,336354
4.73,2018-11-26 13:02:09.524-07,Northeastern University,Financial District,29.50,1.00,Black,336355
4.73,2018-11-26 13:02:09.524-07,Northeastern University,Financial District,22.00,1.00,UberXL,336356
4.73,2018-11-26 13:02:09.524-07,Northeastern University,Financial District,,1.00,Taxi,336357
4.73,2018-11-26 13:02:09.524-07,Northeastern University,Financial District,13.00,1.00,UberX,336358
2.46,2018-11-26 23:15:22.419-07,Beacon Hill,Fenway,8.00,1.00,UberPool,336579
2.46,2018-11-26 23:15:22.419-07,Beacon Hill,Fenway,10.50,1.00,WAV,336580
2.46,2018-11-26 23:15:22.419-07,Beacon Hill,Fenway,21.50,1.00,Black,336581
2.46,2018-11-26 23:15:22.419-07,Beacon Hill,Fenway,16.50,1.00,UberXL,336582
1.5,2018-11-26 17:15:11.923-07,Back Bay,Fenway,8.50,1.00,UberX,336431
1.5,2018-11-26 17:15:11.923-07,Back Bay,Fenway,13.00,1.00,UberXL,336432
1.5,2018-11-26 17:15:11.923-07,Back Bay,Fenway,7.50,1.00,UberPool,336433
3.08,2018-11-26 21:48:23.601-07,Northeastern University,West End,19.50,1.00,UberXL,336455
3.08,2018-11-26 21:48:23.601-07,Northeastern University,West End,9.00,1.00,UberPool,336456
3.08,2018-11-26 21:48:23.601-07,Northeastern University,West End,12.00,1.00,UberX,336457
3.08,2018-11-26 21:48:23.601-07,Northeastern University,West End,,1.00,Taxi,336458
2.66,2018-11-26 21:48:23.601-07,Theatre District,Fenway,,1.00,Taxi,336459
2.66,2018-11-26 21:48:23.601-07,Theatre District,Fenway,7.50,1.00,UberPool,336460
2.84,2018-11-26 04:50:10.251-07,Fenway,West End,11.00,1.00,UberX,336637
2.84,2018-11-26 04:50:10.251-07,Fenway,West End,9.00,1.00,UberPool,336638
1.8,2018-11-26 18:48:22.274-07,Northeastern University,Theatre District,14.00,1.00,UberXL,334215
1.8,2018-11-26 18:48:22.274-07,Northeastern University,Theatre District,9.00,1.00,UberPool,334216
1.8,2018-11-26 18:48:22.274-07,Northeastern University,Theatre District,,1.00,Taxi,334217
1.44,2018-11-26 18:48:22.274-07,Boston University,Back Bay,8.50,1.00,UberX,334218
0.61,2018-11-26 22:48:23.592-07,West End,Haymarket Square,8.50,1.00,WAV,334325
1.04,2018-11-26 05:38:09.881-07,Financial District,North End,12.00,1.00,UberXL,336756
1.04,2018-11-26 05:38:09.881-07,Financial District,North End,27.50,1.00,Black SUV,336757
1.04,2018-11-26 05:38:09.881-07,Financial District,North End,15.50,1.00,Black,336758
1.04,2018-11-26 05:38:09.881-07,Financial District,North End,,1.00,Taxi,336759
3.04,2018-11-26 01:22:01.394-07,West End,Boston University,9.50,1.00,WAV,336770
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,50.50,1.00,Black SUV,336799
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,28.50,1.00,UberXL,336800
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,17.00,1.00,WAV,336801
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,14.50,1.00,UberPool,336802
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,38.00,1.00,Black,336803
5.56,2018-11-26 22:12:21.983-07,Boston University,Financial District,17.00,1.00,UberX,336804
0.49,2018-11-26 21:30:22.065-07,North Station,Haymarket Square,7.00,1.00,WAV,336810
0.49,2018-11-26 21:30:22.065-07,North Station,Haymarket Square,,1.00,Taxi,336811
0.49,2018-11-26 21:30:22.065-07,North Station,Haymarket Square,7.00,1.00,UberX,336812
1.71,2018-11-26 15:42:25.014-07,West End,South Station,26.50,1.00,Black SUV,336822
0.49,2018-11-26 08:17:09.928-07,North Station,Haymarket Square,6.50,1.00,UberPool,336850
0.91,2018-11-26 08:17:09.928-07,Beacon Hill,Haymarket Square,,1.00,Taxi,336851
0.91,2018-11-26 08:17:09.928-07,Beacon Hill,Haymarket Square,7.00,1.00,WAV,336852
0.91,2018-11-26 08:17:09.928-07,Beacon Hill,Haymarket Square,16.00,1.00,Black,336853
1.25,2018-11-26 02:38:09.901-07,Haymarket Square,Financial District,15.00,1.00,Black,336856
1.25,2018-11-26 02:38:09.901-07,Haymarket Square,Financial District,7.00,1.00,WAV,336857
1.25,2018-11-26 02:38:09.901-07,Haymarket Square,Financial District,10.50,1.00,UberXL,336858
1.25,2018-11-26 02:38:09.901-07,Haymarket Square,Financial District,27.50,1.00,Black SUV,336859
1.25,2018-11-26 02:38:09.901-07,Haymarket Square,Financial District,7.00,1.00,UberX,336860
1.35,2018-11-26 16:00:10.25-07,Haymarket Square,Beacon Hill,7.50,1.00,UberX,337242
1.35,2018-11-26 16:00:10.25-07,Haymarket Square,Beacon Hill,,1.00,Taxi,337243
1.35,2018-11-26 16:00:10.25-07,Haymarket Square,Beacon Hill,7.50,1.00,UberPool,337244
1.35,2018-11-26 16:00:10.25-07,Haymarket Square,Beacon Hill,33.00,1.00,Black SUV,337245
1.35,2018-11-26 16:00:10.25-07,Haymarket Square,Beacon Hill,12.50,1.00,UberXL,337246
1.46,2018-11-26 00:24:58.399-07,Beacon Hill,North End,26.00,1.00,Black SUV,337248
1.46,2018-11-26 00:24:58.399-07,Beacon Hill,North End,8.50,1.00,UberPool,337249
1.46,2018-11-26 00:24:58.399-07,Beacon Hill,North End,8.50,1.00,UberX,337250
1.46,2018-11-26 00:24:58.399-07,Beacon Hill,North End,13.50,1.00,UberXL,337251
1.46,2018-11-26 00:24:58.399-07,Beacon Hill,North End,8.50,1.00,WAV,337252
1.44,2018-11-26 18:06:22.239-07,Boston University,Back Bay,17.50,1.00,Black,337259
1.44,2018-11-26 18:06:22.239-07,Boston University,Back Bay,6.50,1.00,UberPool,337260
1.44,2018-11-26 18:06:22.239-07,Boston University,Back Bay,12.00,1.00,UberXL,337261
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,11.50,1.00,UberXL,337278
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,7.50,1.00,UberPool,337279
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,27.50,1.00,Black SUV,337280
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,,1.00,Taxi,337281
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,7.50,1.00,WAV,337282
1.35,2018-11-26 03:53:09.52-07,Haymarket Square,Beacon Hill,15.00,1.00,Black,337283
1.35,2018-11-26 16:39:14.836-07,Haymarket Square,Beacon Hill,27.50,1.00,Black SUV,337380
1.51,2018-11-26 11:47:10.094-07,North End,Beacon Hill,13.50,1.00,UberXL,337416
1.51,2018-11-26 11:47:10.094-07,North End,Beacon Hill,8.00,1.00,UberPool,337417
1.51,2018-11-26 11:47:10.094-07,North End,Beacon Hill,26.50,1.00,Black SUV,337418
1.51,2018-11-26 11:47:10.094-07,North End,Beacon Hill,18.00,1.00,Black,337419
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,10.50,1.00,UberXL,337434
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,15.00,1.00,Black,337435
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,27.50,1.00,Black SUV,337436
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,7.50,1.00,WAV,337437
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,,1.00,Taxi,337438
1,2018-11-26 06:11:09.57-07,Financial District,Haymarket Square,7.50,1.00,UberX,337439
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,13.00,1.00,UberXL,337470
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,8.50,1.00,UberX,337471
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,28.50,1.00,Black SUV,337472
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,8.00,1.00,UberPool,337473
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,,1.00,Taxi,337474
2.19,2018-11-26 23:18:22.129-07,North End,Beacon Hill,18.00,1.00,Black,337475
2.86,2018-11-26 22:51:22.242-07,West End,Northeastern University,8.00,1.00,UberPool,337476
2.5,2018-11-26 20:03:22.157-07,Beacon Hill,South Station,14.00,1.00,UberXL,337477
2.5,2018-11-26 20:03:22.157-07,Beacon Hill,South Station,9.00,1.00,WAV,337478
0.99,2018-11-26 03:02:09.525-07,Financial District,Haymarket Square,8.00,1.00,UberPool,337502
0.99,2018-11-26 03:02:09.525-07,Financial District,Haymarket Square,15.00,1.00,Black,337503
0.99,2018-11-26 03:02:09.525-07,Financial District,Haymarket Square,,1.00,Taxi,337504
0.99,2018-11-26 03:02:09.525-07,Financial District,Haymarket Square,8.00,1.00,WAV,337505
2.62,2018-11-26 03:02:09.525-07,Boston University,Theatre District,10.50,1.00,WAV,337506
2.62,2018-11-26 03:02:09.525-07,Boston University,Theatre District,,1.00,Taxi,337508
0.54,2018-11-26 09:20:10.347-07,Financial District,South Station,,1.00,Taxi,337520
0.61,2018-11-26 22:48:23.592-07,West End,Haymarket Square,26.00,1.00,Black SUV,334326
3.22,2018-11-26 07:56:10.096-07,North End,Back Bay,,1.00,Taxi,337763
3.22,2018-11-26 07:56:10.096-07,North End,Back Bay,24.00,1.00,Black,337764
3.22,2018-11-26 07:56:10.096-07,North End,Back Bay,9.50,1.00,UberX,337765
0.61,2018-11-26 22:48:23.592-07,West End,Haymarket Square,8.50,1.00,UberX,334327
2.33,2018-11-26 13:53:09.316-07,North End,Back Bay,,1.00,Taxi,337792
2.33,2018-11-26 13:53:09.316-07,North End,Back Bay,14.00,1.00,UberXL,337793
2.37,2018-11-26 13:53:09.316-07,Fenway,Beacon Hill,7.50,1.00,UberPool,337794
2.37,2018-11-26 13:53:09.316-07,Fenway,Beacon Hill,9.50,1.00,WAV,337795
2.37,2018-11-26 13:53:09.316-07,Fenway,Beacon Hill,20.50,1.00,Black,337796
2.37,2018-11-26 13:53:09.316-07,Fenway,Beacon Hill,27.00,1.00,Black SUV,337797
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,,1.00,Taxi,337921
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,10.50,1.00,UberX,337951
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,23.00,1.00,Black,337952
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,29.50,1.00,Black SUV,337953
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,10.50,1.00,WAV,337954
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,17.00,1.00,UberXL,337955
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,10.00,1.00,UberPool,337956
3.05,2018-11-26 03:08:10.179-07,Fenway,North Station,,1.00,Taxi,337957
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,9.50,1.00,WAV,337958
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,36.00,1.00,Black SUV,337959
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,9.50,1.00,UberX,337960
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,8.00,1.00,UberPool,337961
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,,1.00,Taxi,337962
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,22.50,1.00,Black,337963
3.04,2018-11-26 03:08:10.179-07,West End,Boston University,18.50,1.00,UberXL,337964
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,9.50,1.00,UberPool,337965
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,16.00,1.00,UberXL,337966
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,9.50,1.00,UberX,337967
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,32.50,1.00,Black SUV,337968
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,24.00,1.00,Black,337969
2.84,2018-11-26 03:08:10.179-07,Fenway,West End,9.50,1.00,WAV,337970
1.41,2018-11-26 03:08:10.179-07,Theatre District,North End,12.00,1.00,UberXL,337971
1.41,2018-11-26 03:08:10.179-07,Theatre District,North End,,1.00,Taxi,337972
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,,1.00,Taxi,338003
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,12.00,1.00,WAV,338004
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,20.50,1.00,Black,338005
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,27.50,1.00,Black SUV,338006
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,18.50,1.00,UberXL,338007
1.61,2018-11-26 18:30:23.644-07,Haymarket Square,Theatre District,8.00,1.00,UberPool,338008
1.34,2018-11-26 06:53:10.822-07,Fenway,Back Bay,6.50,1.00,UberPool,338289
1.34,2018-11-26 06:53:10.822-07,Fenway,Back Bay,8.50,1.00,WAV,338290
1.34,2018-11-26 06:53:10.822-07,Fenway,Back Bay,,1.00,Taxi,338291
1.34,2018-11-26 06:53:10.822-07,Fenway,Back Bay,23.00,1.00,Black SUV,338292
1.34,2018-11-26 06:53:10.822-07,Fenway,Back Bay,12.00,1.00,UberXL,338293
2.46,2018-11-26 22:33:22.078-07,Beacon Hill,Fenway,31.50,1.00,Black SUV,338294
2.46,2018-11-26 22:33:22.078-07,Beacon Hill,Fenway,18.50,1.00,Black,338295
2.46,2018-11-26 22:33:22.078-07,Beacon Hill,Fenway,,1.00,Taxi,338296
2.46,2018-11-26 22:33:22.078-07,Beacon Hill,Fenway,9.50,1.00,UberX,338297
2.66,2018-11-26 17:14:29.476-07,Theatre District,Fenway,,1.00,Taxi,337848
2.66,2018-11-26 17:14:29.476-07,Theatre District,Fenway,9.00,1.00,UberPool,337849
2.66,2018-11-26 17:14:29.476-07,Theatre District,Fenway,22.50,1.00,Black,337850
1.35,2018-11-26 17:14:29.476-07,North End,Beacon Hill,,1.00,Taxi,337851
2.66,2018-11-26 17:14:29.476-07,Theatre District,Fenway,30.50,1.00,Black SUV,337852
2.61,2018-11-26 08:29:10.036-07,Beacon Hill,Northeastern University,10.50,1.00,WAV,337875
2.61,2018-11-26 08:29:10.036-07,Beacon Hill,Northeastern University,9.00,1.00,UberPool,337876
2.61,2018-11-26 08:29:10.036-07,Beacon Hill,Northeastern University,16.50,1.00,UberXL,337877
2.61,2018-11-26 08:29:10.036-07,Beacon Hill,Northeastern University,18.50,1.00,Black,337878
2.61,2018-11-26 08:29:10.036-07,Beacon Hill,Northeastern University,,1.00,Taxi,337879
3.05,2018-11-26 08:29:10.036-07,Fenway,North Station,25.00,1.00,Black,337880
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,8.50,1.00,UberX,338139
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,7.50,1.00,UberPool,338140
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,9.00,1.00,UberPool,338141
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,15.00,1.00,UberXL,338142
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,9.00,1.00,UberX,338143
2.46,2018-11-26 05:44:10.858-07,Beacon Hill,Fenway,17.50,1.00,Black,338144
1.71,2018-11-26 08:44:09.476-07,West End,South Station,9.50,1.00,UberX,338154
0.9,2018-11-26 08:44:09.476-07,North End,North Station,8.00,1.00,UberX,338155
0.9,2018-11-26 08:44:09.476-07,North End,North Station,,1.00,Taxi,338156
0.9,2018-11-26 08:44:09.476-07,North End,North Station,5.50,1.00,UberPool,338157
0.9,2018-11-26 08:44:09.476-07,North End,North Station,15.00,1.00,Black,338158
0.9,2018-11-26 08:44:09.476-07,North End,North Station,8.00,1.00,WAV,338159
0.92,2018-11-26 16:48:14.876-07,Haymarket Square,Financial District,14.00,1.00,UberX,338455
0.92,2018-11-26 16:48:14.876-07,Haymarket Square,Financial District,24.00,1.00,UberXL,338456
0.92,2018-11-26 16:48:14.876-07,Haymarket Square,Financial District,26.00,1.00,Black SUV,338457
2.17,2018-11-26 09:02:10.031-07,South Station,North Station,9.00,1.00,UberX,338475
2.17,2018-11-26 09:02:10.031-07,South Station,North Station,17.50,1.00,Black,338476
1.22,2018-11-26 18:17:22.079-07,Northeastern University,Back Bay,7.50,1.00,WAV,338600
3.53,2018-11-26 04:29:10.128-07,Back Bay,South Station,35.00,1.00,Black SUV,338644
3.53,2018-11-26 04:29:10.128-07,Back Bay,South Station,23.50,1.00,Black,338645
3.53,2018-11-26 04:29:10.128-07,Back Bay,South Station,10.50,1.00,UberX,338646
1.34,2018-11-26 18:48:22.171-07,Fenway,Back Bay,15.00,1.00,Black,338679
1.34,2018-11-26 18:48:22.171-07,Fenway,Back Bay,11.50,1.00,UberXL,338680
1.34,2018-11-26 18:48:22.171-07,Fenway,Back Bay,8.00,1.00,UberX,338681
1.34,2018-11-26 18:48:22.171-07,Fenway,Back Bay,26.00,1.00,Black SUV,338682
1.34,2018-11-26 18:48:22.171-07,Fenway,Back Bay,,1.00,Taxi,338683
1.41,2018-11-26 16:45:13.731-07,Theatre District,North End,8.00,1.00,UberX,338751
3.04,2018-11-26 16:45:13.731-07,West End,Boston University,9.50,1.00,UberX,338752
1.41,2018-11-26 16:45:13.731-07,Theatre District,North End,27.50,1.00,Black SUV,338753
3.04,2018-11-26 16:45:13.731-07,West End,Boston University,33.00,1.00,Black SUV,338754
0.72,2018-11-26 22:00:22.041-07,Haymarket Square,West End,16.00,1.00,Black,338776
0.72,2018-11-26 22:00:22.041-07,Haymarket Square,West End,7.50,1.00,UberPool,338777
